,# time,left pressure 1[N/cm²],left pressure 2[N/cm²],left pressure 3[N/cm²],left pressure 4[N/cm²],left pressure 5[N/cm²],left pressure 6[N/cm²],left pressure 7[N/cm²],left pressure 8[N/cm²],left pressure 9[N/cm²],left pressure 10[N/cm²],left pressure 11[N/cm²],left pressure 12[N/cm²],left pressure 13[N/cm²],left pressure 14[N/cm²],left pressure 15[N/cm²],left pressure 16[N/cm²],left acceleration X[g],left acceleration Y[g],left acceleration Z[g],left angular X[dps],left angular Y[dps],left angular Z[dps],left total force[N],left center of pressure X[%],left center of pressure Y[%],right pressure 1[N/cm²],right pressure 2[N/cm²],right pressure 3[N/cm²],right pressure 4[N/cm²],right pressure 5[N/cm²],right pressure 6[N/cm²],right pressure 7[N/cm²],right pressure 8[N/cm²],right pressure 9[N/cm²],right pressure 10[N/cm²],right pressure 11[N/cm²],right pressure 12[N/cm²],right pressure 13[N/cm²],right pressure 14[N/cm²],right pressure 15[N/cm²],right pressure 16[N/cm²],right acceleration X[g],right acceleration Y[g],right acceleration Z[g],right angular X[dps],right angular Y[dps],right angular Z[dps],right total force[N],right center of pressure X[%],right center of pressure Y[%]
1656,751.161690140845,8.080985915492969,8.397887323943674,0.6338028169014093,0.1584507042253522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5675617605633776,0.0011349436619728,1.1351161267605652,-64.4483117605635,157.57690711267622,-20.71507215492969,155.28169014084528,-0.2535211267605636,-0.0126760563380281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3415492957746475,1.0915492957746475,7.11619718309859,11.507042253521124,6.848591549295772,4.232394366197181,8.707746478873238,3.183098591549295,3.183098591549295,-0.4134642535211269,0.0998985070422534,1.316213211267606,67.5608431690141,293.7890128873241,-1.812112676056345,424.0845070422535,0.26,-0.0973239436619717
1657,751.1778873239437,12.211267605633822,12.690140845070442,0.9577464788732408,0.2394366197183102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5566615492957702,0.3910380704225369,1.8038825915492989,-105.83211554929596,233.17888185915527,-65.61366305633823,234.647887323944,-0.3830985915492964,-0.0191549295774648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2605633802816898,1.0105633802816898,6.792253521126759,10.616197183098588,5.8767605633802775,3.5845070422535183,8.302816901408448,3.02112676056338,3.02112676056338,-0.4835361830985918,0.097051366197183,1.4304159859154937,73.43394078873241,349.45873314084537,-4.419859154929589,390.3943661971829,0.26,-0.0908450704225351
1658,751.1940845070421,13.102112676056338,14.16549295774648,1.352112676056338,0.602112676056338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3133942957746479,0.5084662676056337,1.521669901408451,-71.22155173239437,213.9160611126761,-62.12352212676056,263.0281690140845,-0.3971830985915492,-0.0228169014084506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9683098591549296,0.9295774647887324,5.764084507042254,8.73943661971831,4.975352112676056,3.0774647887323945,7.475352112676056,2.507042253521127,2.718309859154929,-0.6643309295774648,0.1518349295774647,1.8474908732394368,76.99999756338028,393.3368995915493,2.121690140845069,331.9154929577465,0.2656338028169013,-0.0843661971830985
1659,751.2102816901408,13.507042253521128,15.21830985915493,1.757042253521127,1.0070422535211272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1852719859154928,0.5850232253521128,1.0968103380281689,-25.21183277464786,180.42352104225355,-51.3750714225352,283.7605633802817,-0.3939436619718309,-0.0260563380281689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6443661971830985,0.8485915492957746,4.630281690140844,6.714788732394365,4.084507042253521,2.5915492957746475,6.584507042253521,1.940140845070422,2.394366197183098,-0.8617340985915493,0.2152630985915492,2.309996577464789,80.21999821126761,435.446332971831,10.035633802816903,269.7183098591549,0.272112676056338,-0.0778873239436619
1660,751.2264788732394,13.911971830985914,16.271126760563376,2.161971830985914,1.411971830985914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0571496760563385,0.6615801830985912,0.671950774647889,20.797886183098413,146.9309809718311,-40.62662071830989,304.4929577464788,-0.3907042253521127,-0.0292957746478872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3204225352112688,0.7676056338028172,3.496478873239441,4.69014084507043,3.193661971830989,2.1056338028169037,5.6936619718309895,1.3732394366197205,2.070422535211269,-1.059137267605633,0.2786912676056335,2.772502281690139,83.43999885915493,477.5557663521125,17.949577464788703,207.5211267605636,0.2785915492957747,-0.0714084507042253
1661,751.242676056338,14.063380281690142,16.43661971830986,2.313380281690141,2.450704225352118,0.0,0.0,0.0,0.0633802816901411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0598729154929578,0.5150682112676047,0.7484388732394376,0.2405631408449053,115.26633380281676,-29.949155676056293,320.1549295774649,-0.3874647887323943,-0.0350704225352112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1866197183098587,0.6232394366197177,2.616197183098588,3.489436619718305,2.4295774647887294,1.6197183098591528,4.232394366197176,0.933098591549294,1.4929577464788708,-0.7866349718309842,0.4482073802816909,2.554412521126759,133.24450300000026,453.6837966056336,-15.876197436619904,154.19718309859132,0.2090140845070419,-0.0522535211267604
1662,751.2588732394366,14.144366197183098,16.3556338028169,2.3943661971830985,3.66549295774648,0.0,0.0,0.0,0.1443661971830985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0989421408450703,0.3065926478873238,0.9641902112676056,-38.80760490140847,84.1094346619718,-19.291408873239437,334.40845070422534,-0.384225352112676,-0.0415492957746478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1056338028169013,0.4612676056338027,1.8063380281690136,2.5176056338028165,1.7007042253521123,1.1338028169014085,2.612676056338028,0.5281690140845068,0.8450704225352113,-0.3836033802816899,0.6471923661971831,2.1472684647887323,195.98914700000003,411.4836593239437,-61.29633860563382,103.33802816901404,0.1183098591549295,-0.0295774647887323
1663,751.2750704225352,14.225352112676056,16.274647887323944,2.4753521126760565,4.880281690140845,0.0,0.0,0.0,0.2253521126760563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1380113661971831,0.0981170845070422,1.1799415492957748,-77.85577294366198,52.95253552112676,-8.633662070422535,348.6619718309859,-0.3809859154929577,-0.0480281690140845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0246478873239436,0.2992957746478873,0.9964788732394364,1.5457746478873238,0.9718309859154928,0.6478873239436619,0.992957746478873,0.1232394366197182,0.1971830985915492,0.0194282112676056,0.8461773521126761,1.7401244084507042,258.733791,369.2835220422536,-106.7164797746479,52.47887323943661,0.0276056338028168,-0.0069014084507042
1664,751.2912676056337,14.419014084507042,16.024647887323944,2.8943661971830994,5.6443661971831,0.0,0.2816901408450712,0.0,0.4190140845070427,0.0,0.0,0.0563380281690142,0.0,0.0,0.0,0.0,0.0,-0.1425298309859154,0.0380791549295774,1.1912478169014082,-76.34732216901405,37.44408528169013,-4.538169014084504,366.52112676056345,-0.3732394366197183,-0.0545070422535211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1936619718309857,0.6373239436619715,1.0809859154929573,0.6373239436619715,0.3873239436619715,0.3873239436619715,0.0,0.0,0.321007183098592,0.7968128169014081,1.4661228873239434,190.81703195774625,242.6574661126757,-117.87408505633802,30.915492957746466,0.0,0.0
1665,751.3074647887324,14.661971830985916,15.700704225352114,3.461267605633802,6.211267605633802,0.0,0.6866197183098587,0.0,0.6619718309859152,0.0,0.0,0.1373239436619716,0.0,0.0,0.0,0.0,0.0,-0.1319323380281689,0.042982690140845,1.1131093661971831,-57.09535066197185,28.78183143661973,-3.3136619718309874,385.9577464788732,-0.3635211267605633,-0.0609859154929576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1126760563380282,0.4753521126760566,0.8380281690140848,0.4753521126760566,0.2253521126760564,0.2253521126760564,0.0,0.0,0.5782006338028165,0.6387953661971834,1.2503712253521129,65.73590908450718,79.09507077464811,-114.04183088732395,22.16901408450705,0.0,0.0
1666,751.323661971831,14.904929577464788,15.376760563380282,4.028169014084506,6.778169014084506,0.0,1.091549295774647,0.0,0.9049295774647882,0.0,0.0,0.2183098591549294,0.0,0.0,0.0,0.0,0.0,-0.1213348450704225,0.0478862253521126,1.0349709154929578,-37.84337915492962,20.11957759154932,-2.089154929577468,405.3943661971831,-0.3538028169014084,-0.0674647887323943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0316901408450705,0.3133802816901412,0.5950704225352118,0.3133802816901412,0.0633802816901411,0.0633802816901411,0.0,0.0,0.8353940845070417,0.4807779154929581,1.0346195633802822,-59.34521378873215,-84.46732456337992,-110.20957671830986,13.422535211267624,0.0,0.0
1667,751.3398591549296,14.753521126760562,14.954225352112674,4.25,6.80281690140845,0.0,1.25,0.0,1.0492957746478877,0.0,0.0492957746478875,0.2992957746478875,0.0492957746478875,0.0,0.0,0.0,0.0,-0.1180544225352112,0.046050042253521,1.0026617605633803,-27.90830885915492,14.839014084507031,-1.6238028169014085,408.2676056338028,-0.346056338028169,-0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2007042253521124,0.4014084507042249,0.2007042253521124,0.0,0.0,0.0,0.0,0.8140472816901402,0.439163957746479,0.9609785492957746,-95.28774688732388,-159.56746559154934,-93.6649287746478,8.028169014084497,0.0,0.0
1668,751.3560563380282,14.348591549295774,14.468309859154928,4.25,6.478873239436619,0.0,1.25,0.0,1.1302816901408452,0.0,0.1302816901408451,0.3802816901408451,0.1302816901408451,0.0,0.0,0.0,0.0,-0.1194778309859154,0.0398811830985914,0.999814295774648,-23.96267505633802,11.732394366197177,-1.6464788732394366,400.4929577464789,-0.3395774647887323,-0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1197183098591547,0.2394366197183095,0.1197183098591547,0.0,0.0,0.0,0.0,0.6136388873239432,0.4723808169014085,0.9786943802816902,-73.92690084507039,-177.7990145633803,-68.9480276901408,4.788732394366192,0.0,0.0
1669,751.3722535211267,13.943661971830986,13.982394366197184,4.25,6.154929577464789,0.0,1.25,0.0,1.2112676056338028,0.0,0.2112676056338027,0.4612676056338027,0.2112676056338027,0.0,0.0,0.0,0.0,-0.1209012394366196,0.0337123239436619,0.9969668309859154,-20.01704125352113,8.625774647887326,-1.6691549295774648,392.7183098591549,-0.3330985915492958,-0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0387323943661972,0.0774647887323944,0.0387323943661972,0.0,0.0,0.0,0.0,0.4132304929577465,0.505597676056338,0.9964102112676056,-52.56605480281692,-196.0305635352113,-44.23112660563382,1.5492957746478897,0.0,0.0
1670,751.3884507042253,13.580985915492958,13.496478873239438,4.29225352112676,5.95774647887324,0.0,1.2922535211267605,0.0,1.2922535211267605,0.0,0.2922535211267603,0.5,0.2922535211267603,0.0845070422535207,0.0,0.0,0.0,-0.1219120845070422,0.0299367042253521,0.9951924366197183,-17.13619635211268,6.631267605633805,-1.6445070422535213,387.8169014084508,-0.3266197183098591,-0.0716901408450704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2374148309859158,0.502172957746479,0.9764938732394368,-40.52802650704226,-224.37760647887316,-17.44380298591556,0.0,0.0,0.0
1671,751.4046478873239,13.257042253521126,13.01056338028169,4.373239436619718,5.876760563380282,0.0,1.3732394366197185,0.0,1.3732394366197185,0.0,0.3732394366197182,0.5,0.3732394366197182,0.2464788732394364,0.0,0.0,0.0,-0.1225447464788732,0.0283548873239436,0.9944016901408452,-15.231407943661974,5.656197183098592,-1.5764788732394368,385.5492957746479,-0.3201408450704225,-0.0749295774647886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0841425070422535,0.4651601267605633,0.9220813802816902,-37.03591447887324,-261.99718556338024,11.241407957746468,0.0,0.0,0.0
1672,751.4208450704225,12.933098591549296,12.524647887323944,4.454225352112676,5.795774647887324,0.0,1.454225352112676,0.0,1.454225352112676,0.0,0.4542253521126758,0.5,0.4542253521126758,0.4084507042253517,0.0,0.0,0.0,-0.1231774084507042,0.0267730704225351,0.993610943661972,-13.326619535211274,4.681126760563382,-1.5084507042253523,383.28169014084506,-0.3136619718309859,-0.078169014084507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0691298169014081,0.4281472957746479,0.8676688873239438,-33.543802450704234,-299.61676464788724,39.92661890140839,0.0,0.0,0.0
1673,751.4370422535211,12.468309859154928,11.897887323943658,4.464788732394366,5.644366197183098,0.0,1.5,0.0,1.5704225352112682,0.0,0.4647887323943659,0.6408450704225362,0.5704225352112681,0.5352112676056341,0.0,0.0,0.035211267605634,-0.1233286619718309,0.0248474507042253,0.9919261126760563,-11.668309859154924,3.982112676056337,-1.4108450704225348,378.05633802816897,-0.3043661971830985,-0.0814084507042253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2072034084507046,0.3995244647887323,0.8794838591549299,-20.17281718309851,-322.2011324647887,58.11182998591551,0.0,0.0,0.0
1674,751.4532394366197,11.820422535211266,11.088028169014082,4.383802816901408,5.401408450704225,0.0,1.5,0.0,1.7323943661971837,0.0,0.3838028169014083,0.9647887323943668,0.7323943661971833,0.6161971830985917,0.0,0.0,0.1161971830985916,-0.1228540845070422,0.0224748873239436,0.989078971830986,-10.330422535211264,3.6419718309859146,-1.274788732394366,368.98591549295776,-0.2914084507042253,-0.0846478873239436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3255186478873241,0.3818086338028169,0.9773945352112678,6.040703295774696,-325.23972563380283,62.64704125352114,0.0,0.0,0.0
1675,751.4694366197183,11.172535211267606,10.278169014084508,4.302816901408451,5.158450704225352,0.0,1.5,0.0,1.8943661971830985,0.0,0.3028169014084507,1.2887323943661966,0.8943661971830984,0.6971830985915493,0.0,0.0,0.1971830985915491,-0.1223795070422534,0.0201023239436619,0.9862318309859156,-8.992535211267606,3.301830985915493,-1.138732394366197,359.9154929577465,-0.2784507042253521,-0.0878873239436619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4438338873239435,0.3640928028169014,1.0753052112676056,32.25422377464786,-328.2783188028169,67.18225252112676,0.0,0.0,0.0
1676,751.4856338028169,10.496478873239436,9.496478873239436,4.25,4.915492957746479,0.0,1.5845070422535217,0.0,2.169014084507043,0.0,0.3063380281690142,2.1760563380281708,1.3661971830985924,0.8345070422535213,0.0,0.0,0.3063380281690142,-0.1215199154929577,0.017564690140845,0.9858054225352112,-8.459154929577464,2.60676056338028,-1.113098591549296,363.23943661971833,-0.254225352112676,-0.0956338028169014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5530162816901409,0.3579857605633803,1.1886208450704223,51.40859011267606,-330.6701490422536,68.25492869014084,0.0,0.0,0.0
1677,751.5018309859155,9.767605633802816,8.767605633802816,4.25,4.672535211267606,0.0,1.8274647887323945,0.0,2.654929577464789,0.0,0.4683098591549295,4.119718309859156,2.4190140845070425,1.0774647887323945,0.0,0.0,0.4683098591549295,-0.1199384225352112,0.0147175492957746,0.9899178873239436,-9.434225352112676,1.246197183098591,-1.2945070422535212,389.8028169014085,-0.2088732394366196,-0.1118309859154929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6450745915492958,0.3736451971830986,1.3308207746478873,57.32704243661972,-331.8492987887324,62.83535154929577,0.0,0.0,0.0
1678,751.5180281690141,9.0387323943662,8.0387323943662,4.25,4.429577464788733,0.0,2.070422535211267,0.0,3.1408450704225337,0.0,0.6302816901408446,6.063380281690135,3.471830985915489,1.3204225352112668,0.0,0.0,0.6302816901408446,-0.1183569295774647,0.0118704084507041,0.994030352112676,-10.409295774647886,-0.1143661971830945,-1.4759154929577458,416.3661971830985,-0.1635211267605635,-0.1280281690140844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7371329014084504,0.3893046338028169,1.4730207042253516,63.24549476056336,-333.0284485352113,57.41577440845072,0.0,0.0,0.0
1679,751.5342253521127,8.161971830985909,7.18309859154929,4.0176056338028125,4.080985915492954,0.0,2.2711267605633805,0.0,3.5422535211267614,0.0422535211267613,0.876760563380284,7.753521126760567,4.482394366197188,1.690140845070426,0.0211267605633806,0.0211267605633806,0.8978873239436647,-0.1168991549295774,0.0096421971830985,0.997111323943662,-10.84014084507042,-0.9839436619718288,-1.6336619718309864,435.9154929577465,-0.1173239436619716,-0.1433802816901409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8609225915492967,0.4195711971830989,1.6223591126760573,67.98084773239437,-331.5278807323943,55.64014109859159,0.0,0.0,0.0
1680,751.5504225352113,6.866197183098591,5.968309859154929,3.126760563380281,3.433098591549295,0.0,2.352112676056338,0.0,3.704225352112676,0.2042253521126761,1.3626760563380285,8.725352112676058,5.373239436619719,2.419014084507043,0.102112676056338,0.102112676056338,1.464788732394367,-0.1157919154929576,0.0091676197183098,0.9972697323943662,-9.729014084507044,-0.4623943661971827,-1.7243661971830986,435.59154929577466,-0.0687323943661971,-0.156338028169014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0746178591549298,0.4912246197183099,1.7919232112676058,69.36408587323943,-322.43477987323945,64.18901530985916,0.0,0.0,0.0
1681,751.5666197183099,5.570422535211267,4.753521126760562,2.235915492957746,2.785211267605633,0.0,2.4330985915492955,0.0,3.866197183098592,0.3661971830985917,1.8485915492957752,9.69718309859155,6.264084507042254,3.147887323943663,0.1830985915492958,0.1830985915492958,2.031690140845071,-0.1146846760563379,0.0086930422535211,0.9974281408450704,-8.61788732394366,0.0591549295774653,-1.8150704225352112,435.2676056338028,-0.0201408450704224,-0.1692957746478872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.288313126760564,0.5628780422535212,1.9614873098591552,70.74732401408451,-313.34167901408455,72.73788952112677,0.0,0.0,0.0
1682,751.5828169014085,4.260563380281695,3.595070422535214,1.4718309859154934,2.193661971830987,0.0,2.443661971830987,0.0,4.0,0.5,2.3908450704225324,10.640845070422532,7.112676056338026,3.7781690140845066,0.2640845070422532,0.2922535211267597,2.556338028169013,-0.11377,0.0077233098591549,0.9971738732394366,-7.56985915492958,0.6950704225352071,-1.972816901408449,434.830985915493,0.0267605633802815,-0.1811267605633802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5203842816901398,0.5848506197183106,2.053256591549297,72.34746395774647,-301.1449171971832,81.34591821126757,0.0,0.0,0.0
1683,751.5990140845071,2.8838028169014103,2.7042253521126773,1.3098591549295775,1.8697183098591557,0.0,2.1197183098591554,0.0,4.0,0.5,3.200704225352111,11.450704225352112,7.760563380281689,3.940140845070422,0.3450704225352111,0.5352112676056334,2.880281690140844,-0.11377,0.0044015915492957,0.9949593943661972,-6.821549295774648,1.874225352112674,-2.4490140845070414,433.8591549295775,0.0656338028169013,-0.1876056338028168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.83974090140845,0.3708391830985918,1.775500492957747,74.97788746478872,-274.205765830986,90.23493067605632,0.0,0.0,0.0
1684,751.6152112676057,1.5070422535211163,1.8133802816901343,1.1478873239436609,1.545774647887322,0.0,1.7957746478873216,0.0,4.0,0.5,4.010563380281696,12.260563380281695,8.408450704225357,4.102112676056339,0.4260563380281695,0.7781690140845088,3.2042253521126782,-0.11377,0.0010798732394365,0.9927449154929578,-6.073239436619713,3.0533802816901487,-2.925211267605637,432.887323943662,0.1045070422535214,-0.1940845070422535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1590975211267627,0.1568277464788716,1.4977443943661952,77.60831097183102,-247.26661446478852,99.12394314084514,0.0,0.0,0.0
1685,751.6314084507043,0.242957746478873,0.9718309859154922,0.9718309859154922,1.2147887323943654,0.0,1.4577464788732384,0.0,3.985915492957746,0.507042253521127,4.771126760563381,13.042253521126762,9.02112676056338,4.257042253521127,0.5492957746478886,1.021126760563381,3.514084507042254,-0.113880028169014,-0.0019805211267605,0.9911218732394368,-5.078450704225344,4.7590141126760725,-3.316619718309858,432.056338028169,0.1419718309859155,-0.1994366197183098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.461082309859155,-0.057156197183099,1.2123270563380273,77.95338222535206,-217.58070228169,106.9323924225352,0.0,0.0,0.0
1686,751.6476056338028,0.1619718309859151,0.6478873239436609,0.6478873239436609,0.8098591549295759,0.0,0.9718309859154912,0.0,3.823943661971831,0.5880281690140848,5.014084507042255,13.52816901408451,9.264084507042254,4.338028169014085,1.116197183098594,1.2640845070422544,3.6760563380281694,-0.115145352112676,-0.0022970140845069,0.9957089154929576,-1.4956338028168883,11.992676408450732,-2.8177464788732376,432.7042253521127,0.1646478873239437,-0.1929577464788731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.580662873239437,-0.2708514647887332,0.8464667042253506,54.30225481690132,-159.05380152112653,103.39492828169011,0.0,0.0,0.0
1687,751.6638028169014,0.0809859154929578,0.3239436619718315,0.3239436619718315,0.4049295774647894,0.0,0.4859154929577474,0.0,3.661971830985916,0.669014084507042,5.257042253521126,14.014084507042252,9.507042253521126,4.419014084507042,1.6830985915492949,1.5070422535211263,3.838028169014085,-0.116410676056338,-0.0026135070422534,1.0002959577464787,2.0871830985915416,19.22633870422533,-2.3188732394366203,433.3521126760563,0.1873239436619717,-0.1864788732394365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.700243436619718,-0.4845467323943658,0.4806063521126766,30.651127408450748,-100.52690076056348,99.85746414084504,0.0,0.0,0.0
1688,751.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.75,5.5,14.5,9.75,4.5,2.25,1.75,4.0,-0.117676,-0.00293,1.004883,5.67,26.460001,-1.82,434.0,0.21,-0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.819824,-0.698242,0.114746,7.0,-42.0,96.32,0.0,0.0,0.0
1689,751.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.75,5.5,14.5,9.75,4.5,2.25,1.75,4.0,-0.117676,-0.00293,1.004883,5.67,26.460001,-1.82,434.0,0.21,-0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.819824,-0.698242,0.114746,7.0,-42.0,96.32,0.0,0.0,0.0
1690,751.6964383561643,0.0,0.0,0.0,0.0,0.0,0.0,0.0821917808219177,2.9246575342465757,0.9965753424657534,5.417808219178083,14.41780821917808,9.503424657534246,4.171232876712329,2.9075342465753424,1.8321917808219177,4.0,-0.1438425753424657,0.0017253424657534,1.0148357671232875,11.354383890410958,62.13123584931506,-0.7613698630136987,429.39726027397256,0.2198630136986301,-0.1668493150684931,3.1232876712328768,3.945205479452055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8198774794520547,-0.5669278082191782,0.483164410958904,-35.29917939726028,39.0542442739726,37.4969869589041,62.7945205479452,-0.1347945205479451,-0.0131506849315068
1691,751.7128767123288,0.0,0.0,0.0,0.0,0.0,0.0,0.1643835616438355,2.3493150684931505,1.2431506849315068,5.335616438356164,14.335616438356166,9.256849315068491,3.8424657534246576,3.565068493150685,1.914383561643836,4.0,-0.1700091506849315,0.0063806849315068,1.0247885342465752,17.038767780821914,97.80247069863012,0.2972602739726024,424.7945205479453,0.2297260273972601,-0.1536986301369862,6.2465753424657535,7.890410958904109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8199309589041096,-0.4356136164383561,0.8515828219178083,-77.59835879452056,120.1084885479452,-21.32602608219178,125.5890410958904,-0.2695890410958904,-0.0263013698630136
1692,751.7293150684932,0.0,0.0,0.0,0.0,0.0,0.0,0.2465753424657534,1.773972602739726,1.4897260273972603,5.253424657534247,14.253424657534246,9.01027397260274,3.5136986301369864,4.222602739726027,1.9965753424657533,4.0,-0.1961757260273972,0.0110360273972602,1.034741301369863,22.723151671232877,133.4737055479452,1.355890410958904,420.1917808219178,0.2395890410958904,-0.1405479452054794,9.36986301369863,11.835616438356164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1800155616438357,-0.3042994246575342,1.2200012328767122,-119.89753819178082,201.1627328219178,-80.14903912328766,188.3835616438356,-0.4043835616438356,-0.0394520547945205
1693,751.7457534246576,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.6712328767123288,1.4212328767123288,5.013698630136986,13.54109589041096,8.36986301369863,3.1061643835616435,4.6438356164383565,1.9212328767123288,3.921232876712329,-0.2721870821917808,0.0299989452054794,1.0830010410958903,30.083699315068493,195.78712461643835,0.9147945205479452,401.4109589041096,0.2431506849315068,-0.1336986301369862,10.917808219178085,13.102739726027396,0.708904109589041,0.6301369863013698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1298362739726027,-0.1543703561643835,1.1588924383561643,-94.13561886301368,178.1845154383562,-63.1917794520548,227.23287671232876,-0.4036986301369863,-0.036849315068493
1694,751.7621917808219,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.5890410958904109,1.3390410958904109,4.767123287671233,12.8013698630137,7.712328767123289,2.695205479452055,5.0547945205479445,1.8390410958904109,3.839041095890411,-0.3503656027397259,0.0495839315068493,1.132926301369863,37.5171236438356,259.25889952054786,0.4084931506849317,382.013698630137,0.2464383561643834,-0.1271232876712328,12.397260273972602,14.253424657534246,1.448630136986301,1.287671232876712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0339993424657534,-0.0036319452054795,1.0791085479452056,-65.41452132876714,150.68314754794525,-42.9397253150685,265.04109589041093,-0.3971232876712328,-0.0335616438356164
